Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2024;Mathématiques Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences économiques;378;208.0;51
2024;Art,Numérique et Sciences Informatiques;Licence Pluri Lettres - Sciences du langage - Arts;1;1.0;0
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;DCG;238;115.0;40
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;Licence Sciences de l univers, de la terre, de l espace;479;8.0;0
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Licence Sciences de l information et de la communication;478;297.0;23
2024;Mathématiques Spécialité,Physique-Chimie Spécialité;Licence Sciences de l univers, de la terre, de l espace;4134;742.0;87
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;DEUST;288;90.0;33
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;Licence Physique;184;37.0;8
2024;Art,Biologie/Ecologie;Licence Histoire;1;1.0;0
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Ecoles d'ingénieurs;5;1.0;1
2024;Art,Histoire-Géographie, Géopolitique et Sciences politiques;Ensemble des bacheliers;3075;2807.0;2361
2024;Art,Humanités, Littérature et Philosophie;Ensemble des bacheliers;3792;3467.0;2873
2024;Art,Humanités, Littérature et Philosophie;Licence Arts;2215;1677.0;744
2024;Art,Humanités, Littérature et Philosophie;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Art,Langues, littératures et cultures étrangères et régionales;Licence Archéologie, Ethno, Préhistoire, Anthropologie;55;40.0;3
2024;Art,Langues, littératures et cultures étrangères et régionales;Licence Informatique;25;7.0;3
2024;Art,Physique-Chimie Spécialité;Licence Génie civil;1;1.0;0
2024;Art,Physique-Chimie Spécialité;Licence Pluri Langues;0;0.0;0
2024;Art,Physique-Chimie Spécialité;Licence Pluri Lettres - Sciences du langage - Arts;1;0.0;0
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;Sciences po;1735;239.0;194
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;CPGE L;16;8.0;4
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Archéologie, Ethno, Préhistoire, Anthropologie;3;2.0;1
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Pluri Sciences;38;3.0;0
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Mathématiques et informatique;23;3.0;0
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;6532;3350.0;598
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Langues et littératures étrangères;20;18.0;5
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence MASS;12;10.0;1
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;BTS Production;12;6.0;1
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence Sciences de l univers, de la terre, de l espace;1;0.0;0
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;CPGE ECG;6;1.0;0
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Ecoles de Commerce;33;18.0;9
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence MASS;61;28.0;4
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence Mathématiques;134;29.0;12
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence Pluri Langues;6;2.0;2
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;PASS;19;6.0;0
2024;Numérique et Sciences Informatiques,Éducation physique, pratiques et culture sportives;CPGE S;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Licence Psychlogie, Sciences cognitives;4;2.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;CPGE S;9;1.0;0
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;Licence STAPS;2;1.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;D.E sanitaire;23;10.0;4
2024;Littérature et langues et cultures de l'Antiquité,Numérique et Sciences Informatiques;CUPGE;0;0.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Langues et littératures étrangères;36;28.0;5
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;CPGE L;0;0.0;0
2024;Physique-Chimie Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Langues;4;4.0;0
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;DEUST;0;0.0;0
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;Ecoles d'ingénieurs;2;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Formations des écoles nationales vétérinaires;0;0.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;BTS Production;114;47.0;13
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;CPGE L;23;16.0;5
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;CUPGE;0;0.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;CPGE S;50;11.0;3
2024;Mathématiques Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;PASS;210;89.0;26
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Génie civil;3;0.0;0
2024;Mathématiques Spécialité,Humanités, Littérature et Philosophie;D.E sanitaire;65;32.0;20
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Psychlogie, Sciences cognitives;109;53.0;23
2024;Mathématiques Spécialité,Humanités, Littérature et Philosophie;Ensemble des bacheliers;1164;1116.0;1027
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Sciences économiques;18;7.0;0
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;BTS Service;2941;1734.0;470
2024;Physique-Chimie Spécialité,Numérique et Sciences Informatiques;Licence Mécanique, Génie mécanique, Ingénierie mécanique;13;5.0;1
2024;Mathématiques Spécialité,Numérique et Sciences Informatiques;Licence Sciences juridiques;458;193.0;61
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;CPGE ECG;33;22.0;9
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Chimie;61;30.0;3
2024;Mathématiques Spécialité,Sciences Economiques et Sociales Spécialité;Licence Sciences de gestion;9310;5601.0;1557
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Mathématiques Spécialité,Sciences de l'ingénieur et sciences physiques;BUT Production;3418;2668.0;1322
2024;Physique-Chimie Spécialité,Sciences Economiques et Sociales Spécialité;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;7;3.0;1
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Informatique;1744;387.0;91
2024;Physique-Chimie Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Pluri Sciences économiques - Gestion;17;10.0;3
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;BUT Production;7849;4365.0;1117
2024;Mathématiques Spécialité,Sciences de la vie et de la Terre Spécialité;Licence Mécanique, Génie mécanique, Ingénierie mécanique;107;50.0;7
2024;Physique-Chimie Spécialité,Sciences de la vie et de la Terre Spécialité;CPGE L;185;126.0;38
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;CPGE ECG;15;8.0;1
2024;Physique-Chimie Spécialité,Éducation physique, pratiques et culture sportives;CPGE ECG;1;0.0;0
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Archéologie, Ethno, Préhistoire, Anthropologie;1;1.0;0
2024;Physique-Chimie Spécialité,Éducation physique, pratiques et culture sportives;Licence Mathématiques et informatique;0;0.0;0
2024;Physique-Chimie Spécialité,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Mathématiques Spécialité,Éducation physique, pratiques et culture sportives;Licence Mathématiques et informatique;0;0.0;0
2024;Physique-Chimie Spécialité,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences humaines et sociales;0;0.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;D.E sanitaire;5;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Mécanique, Génie mécanique, Ingénierie mécanique;21;3.0;0
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Ensemble des bacheliers;90;84.0;63
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Sciences économiques - Gestion;12089;7317.0;1667
2024;Numérique et Sciences Informatiques,Humanités, Littérature et Philosophie;Licence STAPS;5;3.0;0
2024;Sciences Economiques et Sociales Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Sciences du langage - Linguistique;1100;627.0;117
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;D.E  social;398;206.0;163
2024;Littérature et langues et cultures de l'Antiquité,Art;DCG;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Art;Licence Physique;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Licence Pluri Langues;8;2.0;0
2024;Sciences Economiques et Sociales Spécialité,Humanités, Littérature et Philosophie;Licence Sciences économiques;383;183.0;18
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Autres formations;4136;1101.0;434
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;D.E sanitaire;665;307.0;167
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;Licence Sciences de la vie, biologie, santé;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Electronique, Génie électrique, EEA;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Langues, littératures et cultures étrangères et régionales;Licence Sociologie, Démographie;4;2.0;1
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Ecoles d'ingénieurs;93;39.0;23
2024;Littérature et langues et cultures de l'Antiquité,Mathématiques Spécialité;Sciences po;1;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Arts;75;37.0;11
2024;Littérature et langues et cultures de l'Antiquité,Numérique et Sciences Informatiques;Licence Géographie;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Pluri Langues;0;0.0;0
2024;Littérature et langues et cultures de l'Antiquité,Numérique et Sciences Informatiques;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Pluri Lettres - Langues - Sciences humaines;3;3.0;1
2024;Littérature et langues et cultures de l'Antiquité,Physique-Chimie Spécialité;Licence Sciences de l information et de la communication;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Psychlogie, Sciences cognitives;55;24.0;13
2024;Sciences Economiques et Sociales Spécialité,Numérique et Sciences Informatiques;Licence Sociologie, Démographie;118;80.0;17
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;Formations d'ART;1;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Sciences de l'ingénieur et sciences physiques;Licence Sciences juridiques;11;4.0;1
2024;Littérature et langues et cultures de l'Antiquité,Sciences de la vie et de la Terre Spécialité;Licence Informatique;0;0.0;0
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;DCG;25;11.0;1
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Ecoles de Commerce;43;29.0;21
2024;Sciences Economiques et Sociales Spécialité,Éducation physique, pratiques et culture sportives;Licence Pluri Sciences humaines et sociales;4;2.0;1
2024;Mathématiques Spécialité,Histoire-Géographie, Géopolitique et Sciences politiques;Licence Pluri Sciences humaines et sociales;103;56.0;5
2024;Sciences de l'ingénieur et sciences physiques,Histoire-Géographie, Géopolitique et Sciences politiques;DEUST;2;1.0;0
2024;Numérique et Sciences Informatiques,Langues, littératures et cultures étrangères et régionales;Licence Sociologie, Démographie;29;21.0;6
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;CUPGE;0;0.0;0
2024;Physique-Chimie Spécialité,Humanités, Littérature et Philosophie;Licence Formation générale aux métiers de l ingénieur;3;1.0;0
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Langues et littératures étrangères;1;1.0;0
2024;Physique-Chimie Spécialité,Langues, littératures et cultures étrangères et régionales;Licence Histoire;67;52.0;9
2024;Sciences de l'ingénieur et sciences physiques,Humanités, Littérature et Philosophie;Licence Physique et chimie;0;0.0;0
